song,artist,youtube_id,AI_Keywords
孤勇者,陳奕迅,-h9Cq4H1Ic4,"孤勇者, Lonely Warrior, 2021, 2020年代, 2020s, 香港, 華語流行, Mandopop, 陳奕迅風格, Eason Chan Style, 流行搖滾, Pop Rock, 史詩感, Epic, 厚實嗓音, Powerful Vocals, 敘事唱腔, Narrative Vocals, 管弦樂編曲, Orchestration, 鼓擊節奏, Percussion, 電吉他, Electric Guitar, 激昂, Passionate, 勵志, Inspirational, 運動熱血, Sports, 奮鬥, Struggle, 電玩主題曲, Gaming, 英雄主義, Heroism, 經典, Classic, 都是勇敢的你額頭的傷口, 愛你孤身走暗巷"
不如,秦海清,Xy7pxOLbbVI,"不如, Bu Ru, 2021, 2020年代, 2020s, 中國大陸, 華語流行, Mandopop, 流行抒情, Pop Ballad, 傷感流行, Sad Pop, 質感女聲, Female Vocals, 情感表達, Expressive, 鋼琴伴奏, Piano, 弦樂編制, Strings, 療癒, Healing, 失戀, Heartbreak, 情感釋放, Emotional, 傷感, Melancholy, 晚間收聽, Late Night, 經典情歌, Classic Ballad, 其實我們都一樣選擇沉默裝傻, 我不如陪你到老卻又不甘心只是朋友"
大魚,周深,mN_vRmST5GU,"大魚, Big Fish, 2016, 2010年代, 2010s, 中國大陸, Mainland China, 華語流行, Mandopop, 周深式美聲, Zhou Shen Style, 流行抒情, Pop Ballad, 跨界音樂, Crossover, 劇場感, Theatrical, 戲腔, Chinese Opera Elements, 空靈嗓音, Ethereal Vocals, 高音, High Register, 氣聲唱法, Airy Vocals, 弦樂, Strings, 鋼琴伴奏, Piano, 宏大敘事, Grand Narrative, 影視原聲帶, OST, 療癒, Healing, 情感渲染, Emotional, 經典, Classic, 海浪無聲將夜幕深深淹沒, 怕你飛遠去怕你離我而去"
我會等,梧彤,Mutvl-VRMf8,"我會等, Waiting For You, 2023, 2020年代, 2020s, 中國, 華語流行, Mandopop, 流行抒情, Pop Ballad, 情感演繹, Emotional Vocals, 抒情嗓音, Expressive Vocals, 鋼琴伴奏, Piano, 弦樂編排, Strings, 流行編曲, Pop Production, 浪漫, Romantic, 療癒, Healing, 深情, Sentimental, 約會, Dating, 婚禮歌單, Wedding, 經典情感, Classic, 這一刻我會等著你回來, 我會等在原地和你重逢"
想和你看五月的晚霞,陳華,ioKDsyL3Wvg,"華與星, Hua Yu Xing, 2022, 2020年代, 2020s, 台灣, 華語流行, Mandopop, 流行抒情, Pop Ballad, R&B, 流行節奏, Groove, 清澈嗓音, Clean Vocals, 氣聲唱法, Airy Vocals, 鋼琴伴奏, Piano, 合成器, Synthesizer, 浪漫氛圍, Romantic, 婚禮歌單, Wedding, 約會, Dating, 咖啡廳, Cafe, 療癒系, Healing, 經典, Classic, 我想和你看五月的晚霞, 想和你看五月的晚霞"
雨愛,楊丞琳,tS9JfvHziXw,"雨愛, Rainie Love, 2010, 2010年代, 2010s, 台灣, Taiwan, 華語流行, Mandopop, 流行抒情, Pop Ballad, 抒情搖滾, Pop Rock, 清澈嗓音, Clean Vocals, 氣聲唱法, Airy Vocals, 鋼琴伴奏, Piano, 弦樂編制, Strings, 浪漫氛圍, Romantic, 療癒系, Healing, 經典, Classic, 情感共鳴, Emotional, 婚禮歌單, Wedding, 約會, Dating, 咖啡廳, Cafe, 窗外的天氣就像是你多變的表情, 窗外的雨傘還留著你愛的溫度"
那些你很冒險的夢,林俊傑,fNahjwxgiHc,"學不會, Lost N Found, 2011, 2010年代, 2010s, 台灣, Taiwan, 華語流行, Mandopop, 林氏情歌, JJ Lin Style, 流行抒情, Pop Ballad, 鋼琴主導, Piano, 弦樂編制, Strings, 流行流行鼓, Pop Drums, 強烈情感, Emotional, 傷感, Melancholy, 療癒, Healing, 抒情經典, Power Ballad, 戲劇張力, Dramatic, 頂級錄音, High Fidelity, 錄音室傑作, Studio Masterpiece, 當你睜開雙眼那一霎那, 當那些夢境被夢境擊碎的那一刻"
Lydia,F.I.R.飛兒樂團,Pm2-x3EiRNs,"飛兒樂團同名專輯, F.I.R., 2004, 2000年代, 2000s, Taiwan, 華語流行, Mandopop, 飛兒風格, F.I.R. Style, 流行搖滾, Pop Rock, 抒情搖滾, Power Ballad, 戲劇性張力, Dramatic, 清亮嗓音, Powerful Vocals, 鋼琴主導, Piano, 電吉他, Electric Guitar, 史詩感, Epic, 懷舊, Nostalgic, 經典, Classic, 熱門單曲, Radio Hit, 告別了愁悵遠方地平線閃爍著光芒, 可是Lydia迷離的眼眶為何流浪心碎的海洋"
APT.,"ROSÉ, Bruno Mars",8-ukYN9o1Tw,"rosie, Rosie, 2024, 2020年代, 2020s, South Korea, K-Pop, Pop Punk, Electropop, Power Pop, High Energy, Dynamic Vocals, Staccato Delivery, Electric Guitar, Drum Loop, Synth Bass, Playful, Addictive, Party, Club, High Tempo, Dance, Vibrant, Apateu apateu, Don't you want me like I want you baby"
說好不哭,"周杰倫, 五月天阿信",NzGEuyVqvQg,"說好不哭, Won't Cry, 2019, 2010年代, 2010s, 台灣, Taiwan, 華語流行, Mandopop, 周氏情歌, Jay Chou Style, 流行抒情, Pop Ballad, 鋼琴伴奏, Piano, 弦樂, Strings, 演唱會規格, Arena Pop, 情感飽滿, Emotional, 浪漫氛圍, Romantic, 療癒系, Healing, 經典, Classic, 咖啡廳, Cafe, 約會, Dating, 沒有了聯絡, 說好不哭讓你不遺憾"
四季予你,程響,Imb-YVoFApg,"四季予你, Four Seasons Given to You, 2020, 2020年代, 2020s, 中國, Mainland China, 華語流行, Mandopop, 程響式情歌, Cheng Xiang Style, 流行抒情, Pop Ballad, 情感渲染, Emotional Vocals, 敘事嗓音, Narrative Vocals, 鋼琴伴奏, Piano, 弦樂編制, Strings, 療癒, Healing, 浪漫, Romantic, 愛情, Love, 婚禮歌單, Wedding, 約會, Dating, 經典, Classic, 若世界始終冰冷你是否會回頭, 四季予你只願你被溫柔對待"
稻香,周杰倫,6E2K3tgGMGw,"魔杰座, Capricorn, 2008, 2000年代, 2000s, Taiwan, 華語流行, Mandopop, 周氏情歌, Jay Chou Style, 流行抒情, Pop Ballad, 節奏藍調, R&B, 民謠流行, Folk Pop, 清澈嗓音, Clean Vocals, 鋼琴伴奏, Piano, 原聲吉他, Acoustic Guitar, 鼓組節奏, Groove, 療癒, Healing, 勵志, Inspirational, 經典, Classic, 懷舊, Nostalgic, 對這個世界如果你有太多的抱怨, 還記得你說家是唯一的城堡"
Ring Ring Ring,不是花火呀,WZFCb4jt0Lg,"Ring Ring Ring, Ring Ring Ring, 2024, 2020年代, 2020s, 中國大陸, Mainland China, 華語流行, Mandopop, 流行電子, Electropop, 節奏藍調, R&B, 靈動人聲, Dynamic Vocals, 合成器音色, Synthesizer, 鼓點節奏, Groove, 浪漫氛圍, Romantic, 甜蜜, Sweet, 約會, Dating, 咖啡廳, Cafe, 活力, Energetic, 流行指標, Trend, 頻率切換中信號正在接通, 總是期待著你給的回應"
心花開,李千娜,31g7v_MhiFU,"心花開, Xin Hua Kai, 2014, 2010年代, 2010s, Taiwan, 華語流行, Mandopop, 臺語流行, Tai-pop, 復古流行, Retro Pop, 爵士流行, Jazz Pop, 搖擺節奏, Swing, 輕快, Upbeat, 清亮嗓音, Clear Vocals, 銅管樂器, Brass, 鋼琴伴奏, Piano, 婚禮歌單, Wedding, 約會, Dating, 浪漫, Romantic, 甜美, Sweet, 經典, Classic, 想要甲你飛入心花開, 心花開乎你知"
DRIP,BABYMONSTER,3-BAcYLadbk,"DRIP, DRIP, 2024, 2020年代, 2020s, South Korea, K-Pop, Hip Hop, Dance Pop, Electropop, Trap, Heavy Bass, Powerful Vocals, Rap Flow, Aggressive Delivery, Dynamic Production, Electronic Synths, High Energy, Club Anthems, Urban, Fierce, Confident, Stylish, Performance Music, Mainstream Hit, Drip drop, Drip drip drop"
字字句句,盧盧快閉嘴,8kTPejE028I,"字字句句, Word by Word, 2022, 2020年代, 2020s, China, 華語流行, Mandopop, 流行抒情, Pop Ballad, 悲傷情歌, Sad Love Song, 沉浸式嗓音, Immersive Vocals, 鋼琴伴奏, Piano, 弦樂編制, Strings, 療癒, Healing, 浪漫, Romantic, 咖啡廳, Cafe, 約會, Dating, 傷感, Melancholy, 情感共鳴, Emotional, 聽說你離開以後, 字字句句都在心頭揮之不去"
我會等,承桓,5X4gbsUm5a8,"我會等, I Will Wait, 2021, 2020年代, 2020s, 中國, 華語流行, Mandopop, 流行抒情, Pop Ballad, 敘事抒情, Narrative Ballad, 情感表達, Expressive Vocals, 醇厚音色, Mellow Vocals, 鋼琴伴奏, Piano, 弦樂編制, Strings, 深情, Emotional, 傷感, Melancholy, 療癒, Healing, 情感共鳴, Sentimental, 約會, Dating, 沉思, Contemplative, 經典, Classic, 從沒想過我們的結局會是這樣, 我會等那個人等一個轉身"
虞兮嘆,聞人聽書,agEgg9dJclo,"虞兮嘆, Yu Xi Tan, 2020, 2020年代, 2020s, 中國, 華語流行, Mandopop, 古風, Gu-style, 流行抒情, Pop Ballad, 戲腔, Chinese Opera Style, 飽滿嗓音, Rich Vocals, 民族樂器, Traditional Instruments, 鼓點節奏, Percussion, 史詩感, Epic, 戲劇性, Dramatic, 悲壯氛圍, Tragic Atmosphere, 歷史感, Historical, 文化傳承, Cultural Heritage, 情感爆發, Emotional Intensity, 經典, Classic, 這一生風雨夢沉浮, 虞兮虞兮奈若何"
烏梅子醬,李榮浩,HZDbiCeQSOQ,"麻雀, Sparrow, 2020, 2020年代, 2020s, 中國, 華語流行, Mandopop, 李式情歌, Li Ronghao Style, 流行, Pop, 當代節奏藍調, Contemporary R&B, 清亮唱腔, Clean Vocals, 實唱技巧, Belting, 鋼琴, Piano, 鼓組, Drums, 貝斯, Bass, 浪漫, Romantic, 甜蜜, Sweet, 婚禮, Wedding, 約會, Dating, 咖啡廳, Cafe, 療癒, Healing, 經典, Classic, 你淺淺的微笑就像烏梅子醬, 你淺淺的微笑就像烏梅子醬"
地球上最浪漫的一首歌,黃鴻升,Q9GA1wdAfHw,"不屑, Love Hero, 2009, 2000年代, 2000s, Taiwan, 華語流行, Mandopop, 流行抒情, Pop Ballad, 流行搖滾, Pop Rock, 男聲演唱, Male Vocals, 節奏感, Groove, 電吉他, Electric Guitar, 鼓組, Drums, 浪漫, Romantic, 婚禮, Wedding, 約會, Dating, 經典, Classic, 我不知道我愛你什麼, 地球上最浪漫的一首歌"
倒帶,蔡依林,L0DWTTx1mio,"看我七十二變, Magic, 2004, 2000年代, 2000s, Taiwan, 華語流行, Mandopop, 流行抒情, Pop Ballad, 周氏情歌, Jay Chou Style, 鋼琴, Piano, 弦樂編曲, Strings, 情感充沛, Emotive, 敘事性唱腔, Narrative Vocals, 經典, Classic, 療癒, Healing, 浪漫, Romantic, 婚禮, Wedding, 約會, Dating, 咖啡廳, Cafe, 我受夠了等待你所謂的安排, 我受夠了爭吵這最後一秒的爭吵"
半生雪,是七叔呢,yj75FZtcS0M,"半生雪, Ban Sheng Xue, 2021, 2020年代, 2020s, 中國, 華語流行, Mandopop, 古風流行, Chinese Style Pop, 流行抒情, Pop Ballad, 滄桑嗓音, Husky Vocals, 敘事性唱腔, Narrative Vocals, 傳統樂器, Traditional Instruments, 笛子, Bamboo Flute, 弦樂編制, Strings, 悲傷氛圍, Melancholic, 傷感, Sentimental, 情感張力, Emotional Intensity, 懷舊, Nostalgic, 經典曲風, Classic Style, 寒窗一硯寫半生雪, 半生雪花掩蓋了歲月"
江南,林俊傑,wXURBii6XuA,"江南, River South, 第二天堂, Haven, 2004, 2000年代, 2000s, Taiwan, 華語流行, Mandopop, 林式情歌, JJ Lin Style, R&B, 流行抒情, Pop Ballad, 穿透力嗓音, Powerful Vocals, 假聲技巧, Falsetto, 鋼琴伴奏, Piano, 弦樂編制, Strings, 中國風, Chinese Style, 浪漫氛圍, Romantic, 經典, Classic, 情感共鳴, Emotional, 婚禮歌單, Wedding, 約會, Dating, 懷舊, Nostalgic, 風到這裡就是黏, 圈圈圓圓圈圈"
來自天堂的魔鬼,鄧紫棋,oG_iCP2ubbA,"新的心跳, Heartbeat, 2015, 2010年代, 2010s, 中國, 華語流行, Mandopop, G.E.M. Style, 流行搖滾, Pop Rock, 電子流行, Electropop, 爆發力嗓音, Powerful Vocals, 戲劇性張力, Dramatic Tension, 鋼琴, Piano, 電子合成器, Synthesizer, 鼓組, Drums, 浪漫, Romantic, 深刻, Intense, 經典, Classic, 流行榜單, Chart Hits, 甚至連呼吸都透著不安, 怕你會發現我現在的荒唐"
阿拉斯加海灣,蔡恩雨,0MamAFxim-Q,"阿拉斯加海灣, Alaska Bay, 2021, 2020年代, 2020s, 馬來西亞, 華語流行, Mandopop, 流行抒情, Pop Ballad, 蔡恩雨風格, Priscilla Abby Style, 清澈嗓音, Clean Vocals, 氣聲唱法, Airy Vocals, 鋼琴伴奏, Piano, 弦樂編制, Strings, 浪漫氛圍, Romantic, 婚禮歌單, Wedding, 約會, Dating, 咖啡廳, Cafe, 療癒系, Healing, 經典, Classic, 上天啊難道你看不到我很愛她, 阿拉斯加海灣在那裡是否有時差"
後來,劉若英,kQqH4MRB-L8,"我等你, Love You, 1999, 1990年代, 1990s, 台灣, Taiwan, 華語流行, Mandopop, 劉若英風格, Rene Liu Style, 流行抒情, Pop Ballad, 敘事性嗓音, Narrative Vocals, 清亮音色, Clear Timbre, 鋼琴伴奏, Piano, 弦樂編制, String Arrangement, 懷舊, Nostalgic, 經典, Classic, 情感共鳴, Emotional Resonance, 成熟情感, Mature Sentiment, 遺憾美學, Aesthetic Of Regret, 經典情歌, Classic Love Song, 後來我總算學會了如何去愛, 後來我總算學會了如何去愛"
安靜,周杰倫,e3n1KMELPyE,"范特西, Fantasy, 2001, 2000年代, 2000s, Taiwan, 華語流行, Mandopop, 周氏情歌, Jay Chou Style, 流行抒情, Pop Ballad, 鋼琴主導, Piano, 弦樂編制, Strings, 悲傷氛圍, Melancholy, 情感表達, Emotional, 經典, Classic, 療癒, Healing, 懷舊, Nostalgic, 只剩下鋼琴陪我彈了一天, 我會發著呆然後忘記你"
你的答案,阿冗,0cUWQqhtP1g,"你的答案, Your Answer, 2019, 2010年代, 2010s, 中國, Mainland China, 華語流行, Mandopop, 流行抒情, Pop Ballad, 搖滾抒情, Pop Rock, 滄桑嗓音, Husky Vocals, 爆發力唱腔, Powerful Vocals, 鋼琴伴奏, Piano, 電吉他, Electric Guitar, 鼓組, Drums, 勵志, Inspirational, 奮鬥, Struggle, 成長, Growth, 療癒, Healing, 情感共鳴, Emotional Resonance, 經典, Classic, 也許會迷惘也許會嘆息, 黎明前在那夜盡頭處"
I AM,IVE,b5LhZRF_9g4,"I've IVE, 2023, 2020年代, 2020s, South Korea, K-Pop, Dance-Pop, Synth-Pop, Power Pop, Energetic Vocals, High-pitched Vocals, Driving Bassline, Synth Riffs, Orchestral Hits, Empowerment, Confident, Upbeat, High-Intensity, Peak Hour, Workout, Club Anthem, Stadium Pop, Motivational, Triumphant, Feeling like I am 11, 1 2 3 let's go"
桃花諾,鄧紫棋,oMvD7Qx-c9s,"上古情歌電視原聲帶, Songs of the Ancient Love Soundtrack, 2017, 2010年代, 2010s, China, 華語流行, Mandopop, 影視原聲帶, Original Soundtrack, 流行抒情, Pop Ballad, 流行鋼琴, Pop Piano, 弦樂編制, Orchestral, 穿透力嗓音, Powerful Vocals, 高音爆發力, Belting, 敘事感, Narrative, 情感張力, Emotional Intensity, 唯美風格, Cinematic, 史詩感, Epic, 古裝劇, Historical Drama, 浪漫, Romantic, 催淚, Sad, 經典, Classic, 桃花落入指尖心口難辯, 緣分只留一瞬間"
Legend of Mermaid 七彩的微風,"楊凱凱, 錢欣郁, 馬君珮",1M8yv2VXCFc,"真珠美人魚七彩的微風原聲帶, Mermaid Melody Pichi Pichi Pitch Original Soundtrack, 2005, 2000年代, 2000s, Taiwan, 華語流行, Mandopop, 動漫流行, Anime Pop, J-Pop風格, 活力女聲, Bright Vocals, 多重合唱, Group Vocals, 合成器音色, Synthesizer, 鼓點節奏, Drum Machine, 浪漫氛圍, Romantic, 夢幻, Dreamy, 青春能量, Energetic, 經典動畫, Classic Anime, 七彩的微風吹過心裡, 七彩的微風帶來的愛"
黑桃A,DJ小魚兒,td4vCSxpk48,"黑桃A, Spades A, 2021, 2020年代, 2020s, 中國, 華語流行, Mandopop, 舞曲, Dance-Pop, 電子舞曲, EDM, 動感節奏, High Energy, 重低音, Bassline, 合成器, Synthesizer, 節奏感, Rhythmic, 派對, Party, 夜店, Club, 抖音神曲, Viral Hit, 潮流, Trendy, 熱力, Energetic, 嗨歌, Upbeat, 寶貝寶貝我們去哪裡呀, 寶貝寶貝我們去哪裡呀"
淪陷,王靖雯不胖,CWLyTKL0mVk,"淪陷, 淪陷, 2021, 2020年代, 2020s, 中國, 華語流行, Mandopop, 流行抒情, Pop Ballad, 流行音樂, Contemporary Pop, 現代抒情, Modern Ballad, 清澈嗓音, Clean Vocals, 敘事性唱腔, Narrative Vocals, 鋼琴伴奏, Piano, 弦樂編制, Strings, 療癒, Healing, 浪漫, Romantic, 深情, Emotional, 情感共鳴, Sentimental, 情感宣洩, Catharsis, 告白, Confession, 戀愛, Love, 失戀, Heartbreak, 聽說那天雨下得很大, 我淪陷在你的身邊"
Let It Go,Idina Menzel,oOEeHQpyuxM,"冰雪奇緣 電影原聲帶, Frozen Original Motion Picture Soundtrack, 2013, 2010年代, 2010s, USA, 美國, 流行, Pop, 電影原聲帶, Soundtrack, 音樂劇, Musical Theater, 戲劇性抒情, Dramatic Ballad, 渾厚唱腔, Powerful Vocals, 爆發力, Vocal Belting, 管弦樂編曲, Orchestral Arrangement, 鋼琴, Piano, 宏大氣勢, Grandiose, 勵志, Inspirational, 舞台劇風格, Broadway Style, 經典流行, Classic Pop, 震撼人心, Impactful, 堅定, Determined, 釋放自我, Self-Empowerment, The snow glows white on the mountain tonight, Let it go let it go"
Love Story,Taylor Swift,vSRtFEzPct0,"無懼的愛, Fearless, 2008, 2000年代, 2000s, USA, 鄉村流行, Country Pop, 泰勒絲風格, Taylor Swift Style, 敘事民謠, Narrative Ballad, 清澈嗓音, Clean Vocals, 聲樂表現, Vocal Performance, 聲學吉他, Acoustic Guitar, 弦樂編制, String Arrangement, 浪漫主義, Romantic, 經典, Classic, 敘事性, Storytelling, 戲劇張力, Dramatic, 婚禮, Wedding, 約會, Dating, 唯美氛圍, Aesthetic, 經典熱門, Anthemic, We were both young when I first saw you, It is a love story baby just say yes"
Golden,HUNTR/X,8ZjvA5-J8hc,"Golden, Golden, 2024, 2020年代, 2020s, Taiwan, 華語流行, Mandopop, R&B, Soul, 現代流行, Contemporary Pop, 靈魂嗓音, Soulful Vocals, 節奏藍調, Groove, 合成器音色, Synthesizer, 浪漫, Romantic, 婚禮, Wedding, 約會, Dating, 咖啡廳, Cafe, 療癒, Healing, 經典, Classic, 沒關係妳說妳想去哪裡, 妳就是我唯一渴望的Golden"
不曾回來過,李千娜,kYFu83jvwhg,"通往愛情的路, Road to Love, 2016, 2010年代, 2010s, Taiwan, 華語流行, Mandopop, 流行抒情, Pop Ballad, 戲劇原聲帶, OST, 深情唱腔, Emotional Vocals, 細膩演繹, Expressive, 鋼琴伴奏, Piano, 弦樂編制, Strings, 療癒, Healing, 浪漫, Romantic, 經典, Classic, 傷感, Melancholic, 懷舊, Nostalgic, 心碎, Heartbreak, 咖啡廳, Cafe, 即使最後你選擇了別人, 不曾回來過"
TA,不是花火呀,4g40Ffdg4PY,"TA, TA, 2023, 2020年代, 2020s, 中國, 華語流行, Mandopop, 流行抒情, Pop Ballad, 現代流行, Contemporary Pop, 清澈嗓音, Clean Vocals, 敘事感, Narrative, 鋼琴伴奏, Piano, 電子合成器, Synth, 浪漫氛圍, Romantic, 婚禮, Wedding, 約會, Dating, 咖啡廳, Cafe, 療癒, Healing, 經典, Classic, 我見過太多風景卻只想對你說句心動, 你的出現讓我世界都不同"
Letting Go,蔡健雅,zr6NRIHhhTs,"說到愛, Letting Go, 2011, 2010年代, 2010s, Taiwan, 華語流行, Mandopop, 蔡健雅式情歌, Tanya Chua Style, 流行抒情, Pop Ballad, 情感表達, Expressive Vocals, 氣聲唱法, Airy Vocals, 鋼琴伴奏, Piano, 弦樂編制, String Arrangement, 流行搖滾, Pop Rock, 療癒系, Healing, 浪漫, Romantic, 經典, Classic, 失戀, Heartbreak, 咖啡廳, Cafe, 獨處, Solitude, 其實很有名, 其實我們都一樣"
像魚,王貳浪,mT166LXVf0k,"像魚, Like a Fish, 2019, 2010年代, 2010s, 中國, 華語流行, Mandopop, 流行抒情, Pop Ballad, 流行搖滾, Pop Rock, 溫暖嗓音, Warm Vocals, 敘事風格, Narrative Style, 木吉他, Acoustic Guitar, 鋼琴, Piano, 鼓組, Drum Kit, 浪漫, Romantic, 療癒, Healing, 約會, Dating, 咖啡廳, Cafe, 婚禮, Wedding, 經典, Classic, 我想做一隻魚在你的魚塘裡, 我想做一隻魚在你的魚塘裡"
月牙灣,F.I.R.飛兒樂團,QNWGzuwtU70,"愛・歌姬, Love Diva, 2007, 2000年代, 2000s, Taiwan, 華語流行, Mandopop, F.I.R. Style, 流行搖滾, Pop Rock, 世界音樂元素, World Music Fusion, 敘事曲, Ballad, 清亮高音, Powerful Vocals, 民族樂器, Ethnic Instruments, 弦樂編制, Strings, 史詩氛圍, Epic, 戲劇性, Dramatic, 經典, Classic, 情感共鳴, Emotional, 旅行, Travel, 異國風情, Exotic, 敦煌遺留下一段纏綿的傳奇, 誰在懸崖沏一壺茶"
太陽,邱振哲,YlINjf6BSnE,"太陽, The Sun, 2017, 2010年代, 2010s, Taiwan, 華語流行, Mandopop, 流行抒情, Pop Ballad, 情感爆發, Emotional Vocals, 敘事感, Storytelling, 鋼琴伴奏, Piano, 弦樂編制, Strings, 流行搖滾, Pop Rock, 療癒系, Healing, 情感共鳴, Emotional, 勵志, Inspirational, 經典, Classic, 我知道你還是擔心, 其實我也會害怕"
一笑傾城,汪蘇瀧,bMsoy0yXLVs,"微微一笑很傾城 電視劇原聲帶, Love O2O Original Television Soundtrack, 2016, 2010年代, 2010s, China, 華語流行, Mandopop, 汪氏情歌, Silence Wang Style, 流行抒情, Pop Ballad, 流行節奏, Contemporary Pop, 清澈嗓音, Clean Vocals, 溫暖音色, Warm Tone, 鋼琴伴奏, Piano, 弦樂編制, Strings, 流行編曲, Pop Arrangement, 浪漫氛圍, Romantic, 甜蜜, Sweet, 婚禮歌單, Wedding, 約會, Dating, 咖啡廳, Cafe, 療癒, Healing, 經典, Classic, 雲煙成雨你的身影在晃動, 一笑傾城穿過那一陣風"
