song,artist,youtube_id,AI_Keywords,
字字句句,盧盧快閉嘴,8kTPejE028I,"[0.82, 0.35, 0.78, 0.35], 2023, 2020年代, 2020s, 中國, China, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 極致執著, Extreme Obsession, 孤獨寂寞, Loneliness, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 網紅歌曲, Internet Viral Song, 華語流行, Mandopop, 他關於你 絕口不提, 他字字未提喜歡你",
心花開,李千娜,31g7v_MhiFU,"[0.82, 0.35, 0.55, 0.35], 愛到站了, 2014, 2010年代, 2010s, 台灣, Taiwan, 珍珠人生, Life of Pearl, 甜美嗓音, Sweet Vocals, 鋼琴, Piano, 甜蜜愉悅, Sweet Joy, 約會, Dating, 台語流行, Taiwanese Pop, 愛著你無法度, 看著你心花開我的心花開若像春風對面嗆",
Ring Ring Ring,不是花火呀,WZFCb4jt0Lg,"[0.45, 0.45, 0.55, 0.35], 2023, 2020年代, 2020s, 中國, China, 甜美嗓音, Sweet Vocals, 合成器, Synthesizer, 甜蜜愉悅, Sweet Joy, 約會, Dating, 網紅歌曲, Internet Pop, 拉長耳朵提高警覺, Ring",
我會等,承桓,5X4gbsUm5a8,"[0.82, 0.35, 0.78, 0.35], 2022, 2020年代, 2020s, 中國, China, 清亮人聲, Clear Vocals, 鋼琴, Piano, 溫柔療癒, Gentle Healing, 極致執著, Extreme Persistence, 勵志成長, Inspirational Growth, 璀璨星空, Starry Sky, 獨處時光, Solitude, 華語流行, Mandopop, 網紅歌曲, Internet Viral Song, 我想學一個遨遊太空的魔法, 我會等枯樹生出芽 開出新的花",
倒帶,蔡依林,L0DWTTx1mio,"[0.82, 0.35, 0.78, 0.35], 城堡, 2003, 2000年代, 2000s, 台灣, Taiwan, 華語流行, Mandopop, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 傷感釋懷, Sadness and Relief, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 周氏情歌, Jay Chou Style, 我受夠了等待, 終於看開 愛回不來",
虞兮嘆,聞人聽書,agEgg9dJclo,"[0.45, 0.45, 0.55, 0.35], 2020, 2020年代, 2020s, 中國, China, 壯闊深情, Grand and Passionate, 孤獨寂寞, Loneliness, 獨處時光, Solitude, 古風國風, Traditional Chinese Style, 網紅歌曲, Viral Hit, 清亮人聲, Clear Vocals, 民族樂器, Traditional Instruments, 楚河流沙幾聚散, 長槍策馬平天下",
烏梅子醬,李榮浩,HZDbiCeQSOQ,"[0.82, 0.35, 0.55, 0.35], 縱橫四海, 2023, 2020年代, 2020s, 中國, China, 磁性人聲, Magnetic Vocals, 鋼琴, Piano, 鼓, 甜蜜愉悅, Sweet Joy, 約會, Dating, 華語流行, Mandopop, Drum, 背靠在樹枝上",
地球上最浪漫的一首歌,黃鴻升,Q9GA1wdAfHw,"[0.82, 0.35, 0.78, 0.35], 愛 & 英雄, 2009, 2000年代, 2000s, 台灣, Taiwan, 華語流行, Mandopop, 清亮人聲, Clear Vocals, 鋼琴, Piano, 甜蜜愉悅, Sweet Joy, 約會, Dating, 如果我這次猜拳猜輸了, 依依不捨 捨不得 地球上最浪漫的一首歌",
江南,林俊傑,wXURBii6XuA,"[0.82, 0.35, 0.55, 0.35], 第二天堂(江南), 2004, 2000年代, 2000s, 台灣, Taiwan, 林氏情歌, JJ Lin Style, 清亮人聲, Clear Vocals, 鋼琴, Piano, 弦樂, Strings, 情感糾葛, Emotional Entanglement, 獨處時光, Solitude, 華語流行, Mandopop, 古風國風, Traditional Chinese Style, 風到這裡就是黏, 不懂愛恨情愁煎熬的我們",
半生雪,是七叔呢,yj75FZtcS0M,"[0.82, 0.35, 0.55, 0.35], 2021, 2020年代, 2020s, 中國, China, 滄桑嗓音, Husky Voice, 鋼琴, Piano, 弦樂, Strings, 孤獨寂寞, Loneliness, 情感糾葛, Emotional Entanglement, 獨處時光, Solitude, 古風國風, Traditional Chinese Style, 網紅歌曲, Internet Hit, 霜月落庭前照誰一夜無眠, 半生風雪吹不散花落時節的眼淚",
來自天堂的魔鬼,鄧紫棋,oG_iCP2ubbA,"[0.45, 0.45, 0.55, 0.65], 新的心跳, 2015, 2010年代, 2010s, 中國, China, 高音唱腔, High-pitched Vocals, 合成器, Synthesizer, 電子鼓, Electronic Drums, 情感糾葛, Emotional Entanglement, 極致執著, Extreme Obsession, 獨處時光, Solitude, 電子流行, Electronic Pop, 當代節奏藍調, Contemporary R&B, 我見過天使, You",
後來,劉若英,kQqH4MRB-L8,"[0.82, 0.35, 0.78, 0.35], 我等你, 1999, 1990年代, 1990s, 台灣, Taiwan, 華語流行, Mandopop, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 傷感釋懷, Melancholic Relief, 畢業季, Graduation Season, 後來我總算學會了如何去愛, 後來 zhōng yú-zài yǎn-lèi zhōng míng-bai, Hòu, Nǐ dōu rúhé huí-yì wǒ",
阿拉斯加海灣,蔡恩雨,0MamAFxim-Q,"[0.82, 0.35, 0.78, 0.35], 2021, 2020年代, 2020s, 馬來西亞, Malaysia, 清亮人聲, Clear Vocals, 鋼琴, Piano, 傷感釋懷, Sadness and Relief, 極致執著, Extreme Persistence, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 華語流行, Mandopop, 網紅歌曲, Internet Viral Song, 上天啊難道你看不出我很愛她, 以後的日子你要好好照顧她",
Golden,HUNTR/X,8ZjvA5-J8hc,"[0.45, 0.45, 0.55, 0.35], 2024, 2020年代, 2020s, 韓國, South Korea, 韓語流行, K-pop, 電子流行, Electronic Pop, 氣聲人聲, Breathy Vocals, 合成器, Synthesizer, 自信張揚, Confident and Assertive, 勵志成長, Inspirational Growth, was, We're goin' up-up-up",
安靜,周杰倫,e3n1KMELPyE,"[0.82, 0.35, 0.78, 0.35], 範特西, 2001, 2000年代, 2000s, 台灣, Taiwan, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 孤獨寂寞, Loneliness, 失戀療傷, Heartbreak Healing, R&B情歌, R&B Love Song, 周氏情歌, Jay Chou Style, 簡單的聲音卻無法再愛下去",
你的答案,阿冗,0cUWQqhtP1g,"[0.30, 0.80, 0.55, 0.65], 2019, 2010年代, 2010s, 中國, China, 滄桑人聲, Husky Vocals, 鋼琴, Piano, 電吉他, Electric Guitar, 鼓組, Drums, 燃系熱血, Burning Passion, 勵志成長, Inspirational Growth, 華語流行, Mandopop, 流行搖滾, Pop Rock, 也許世界就這樣我也還在路上, 黎明的那道光會越過黑暗",
桃花諾,鄧紫棋,oMvD7Qx-c9s,"[0.82, 0.35, 0.55, 0.65], 上古情歌電視劇原聲帶, 電影原聲帶, OST, 2017, 2010年代, 2010s, 中國, China, 上古情歌, A Life Time Love, 高音唱腔, High-pitched Vocals, 鋼琴, Piano, 弦樂, Strings, 壯闊深情, Grand Affection, 獨處時光, Solitude, 古風國風, Ancient Style, 初見若繾綣, 這一世牽絆 糾結",
I AM,IVE,b5LhZRF_9g4,"[0.45, 0.45, 0.55, 0.35], I've IVE, 2023, 2020年代, 2020s, 韓國, South Korea, 清亮人聲, Clear Vocals, 合成器, Synthesizer, 鼓組, Drums, 自信張揚, Confident and Assertive, 勵志成長, Inspirational Growth, 健身運動, Fitness, 韓語流行, K-Pop, 電子流行, Electropop, 其他門打開跟隨沒有必要, I'm, 다른 문을 열어 따라갈 필요는 없어",
Let It Go,Idina Menzel,oOEeHQpyuxM,"[0.82, 0.35, 0.55, 0.65], Frozen (Original Motion Picture Soundtrack), 2013, 2010年代, 2010s, 美國, United States, 冰雪奇緣, Frozen, 高音唱腔, Powerful Vocals, 鋼琴, Piano, 管弦樂, Orchestration, 自信張揚, Confident Expression, 勵志成長, Inspirational Growth, 電影原聲帶, Soundtrack, The, Let it go let it go",
Love Story,Taylor Swift,vSRtFEzPct0,"[0.82, 0.35, 0.55, 0.35], Fearless (Platinum Edition), 2008, 2000年代, 2000s, 美國, United States, 甜美嗓音, Sweet Vocals, 鋼琴, Piano, 班卓琴, Banjo, 甜蜜愉悅, Sweet Joy, 約會, Dating, 鄉村流行, Country Pop, were, Romeo",
淪陷,王靖雯不胖,CWLyTKL0mVk,"[0.82, 0.35, 0.78, 0.35], 2021, 2020年代, 2020s, 中國, China, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 合成器, Synthesizer, 情感糾葛, Emotional Entanglement, 孤獨寂寞, Loneliness, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 華語流行, Mandopop, 網紅歌曲, Internet Pop, 你走之後整個世界, 我的愛 滴滴點點 圓圓圈圈 像斷了線",
Legend of Mermaid 七彩的微風,"楊凱凱, 錢欣郁, 馬君珮",1M8yv2VXCFc,"[0.82, 0.35, 0.55, 0.35], 2005, 2000年代, 2000s, 台灣, Taiwan, 真珠美人魚, Mermaid Melody Pichi Pichi Pitch, 清亮人聲, Clear Vocals, 甜美嗓音, Sweet Vocals, 合成器, Synthesizer, 鋼琴, Piano, 勵志成長, Inspirational Growth, 清爽海邊, Refreshing Seaside, 璀璨星空, Shining Starry Sky, 華語流行, Mandopop, 電子流行, Electropop, 側著臉輕輕吹佛, 七大海洋七彩的夢幻樂園",
黑桃A,DJ小魚兒,td4vCSxpk48,"[0.30, 0.80, 0.55, 0.65], 2022, 2020年代, 2020s, 中國, China, 節奏感人聲, Rhythmic Vocals, 合成器, Synthesizer, 電子鼓, Electronic Drums, 自信張揚, Confident and Ostentatious, 派對狂歡, Party Carnival, 網紅歌曲, Internet Viral Song, 嘻哈舞曲, Hip-hop Dance, 網路迷因歌曲, Internet Meme Song, Hey Ah Ah 你是我的寶貝, 縮混：DJ小魚兒",
不曾回來過,李千娜,kYFu83jvwhg,"[0.82, 0.35, 0.78, 0.35], 通靈少女電視劇原聲帶, 電影原聲帶, OST, 2017, 2010年代, 2010s, 台灣, Taiwan, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 傷感釋懷, Sadness and Relief, 失戀療傷, Heartbreak Healing, 華語流行, Mandopop, 想當初你愛著我那有多溫柔, 再愛的再疼的終究會離開",
TA,不是花火呀,4g40Ffdg4PY,"[0.45, 0.45, 0.55, 0.35], 2022, 2020年代, 2020s, 中國, China, 氣聲人聲, Breathy Vocals, 合成器, Synthesizer, 情感糾葛, Emotional Entanglement, 獨處時光, Solitude, 網紅歌曲, Internet Hit, 從前有一個女孩喜歡上了個男孩, 縱使我跨過大海 越過山脈卻也只能相望",
Letting Go,蔡健雅,zr6NRIHhhTs,"[0.82, 0.35, 0.78, 0.35], 說到愛, 2011, 2010年代, 2010s, 台灣, Taiwan, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 傷感釋懷, Sadness and Relief, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 華語流行, Mandopop, 這是一封離別信, I'm letting go",
一笑傾城,汪蘇瀧,bMsoy0yXLVs,"[0.82, 0.35, 0.55, 0.35], 微微一笑很傾城電視劇原聲帶, 電影原聲帶, OST, 2016, 2010年代, 2010s, 中國, China, 微微一笑很傾城, Love O2O, 清亮人聲, Clear Vocals, 鋼琴, Piano, 甜蜜愉悅, Sweet and Joyful, 約會, Dating, 華語流行, Mandopop, 我總是輕描淡寫告訴你我的願望, 就承認一笑傾城一見自難忘",
像魚,王貳浪,mT166LXVf0k,"[0.82, 0.35, 0.78, 0.35], 2019, 2010年代, 2010s, 中國, China, 磁性嗓音, Magnetic Voice, 鋼琴, Piano, 傷感釋懷, Sadness and Relief, 獨處時光, Solitude, 網紅歌曲, Internet Viral Song, 我要忘了你的樣子 像魚忘了海的味道, 這是一首簡單的歌 沒有什麼獨特, 誰能看透我的眼睛 讓我能夠不再失明",
月牙灣,F.I.R.飛兒樂團,QNWGzuwtU70,"[0.30, 0.80, 0.55, 0.65], 愛‧歌姬, 2007, 2000年代, 2000s, 台灣, Taiwan, 高音唱腔, High-pitched Vocals, 鋼琴, Piano, 電吉他, Electric Guitar, 合成器, Synthesizer, 壯闊深情, Grand Passion, 極致執著, Extreme Persistence, 璀璨星空, Starry Sky, 勵志成長, Inspirational Growth, 流行搖滾, Pop Rock, 記得暖暖的夜空, 我要我 盛放心中 快要熄滅的花火",
太陽,邱振哲,YlINjf6BSnE,"[0.30, 0.80, 0.78, 0.65], 2017, 2010年代, 2010s, 台灣, Taiwan, 高音唱腔, High-pitched Vocals, 鋼琴, Piano, 溫柔療癒, Gentle Healing, 極致執著, Extreme Persistence, 勵志成長, Inspirational Growth, 獨處時光, Solitude, 華語流行, Mandopop, 流行搖滾, Pop Rock, 你總感到落寞沮喪, 我只想做你的太陽 你的太陽",
SHEESH,BABYMONSTER,izKRpK7lyK8,"[0.30, 0.80, 0.55, 0.65], BABYMONS7ER, 2024, 2020年代, 2020s, 南韓, South Korea, 強力唱腔, Powerful Vocals, 饒舌, Rap, 合成器, Synthesizer, 重低音, Bass, 自信張揚, Confident and Assertive, 燃系熱血, Passionate and Intense, 派對狂歡, Party, 健身運動, Workout, 韓語流行, K-Pop, 嘻哈舞曲, Hip-hop Dance, Da-la-lun-dun da-la-lun-dun da-la-lun-dun baby I'ma monster, Sheesh sheesh sheesh sheesh sheesh yeah, 눈을 뜬 순간 피어나",
小手拉大手,梁靜茹,vGw3RskywFU,"[0.82, 0.35, 0.55, 0.35], 親親, 2007, 2000年代, 2000s, 台灣, Taiwan, 甜美嗓音, Sweet Vocals, 鋼琴, Piano, 甜蜜愉悅, Sweet Joy, 約會, Dating, 華語流行, Mandopop, 還記得那場音樂會的煙火, 我們小手拉大手",
如果可以,韋禮安,sInn5QSBixc,"[0.82, 0.35, 0.55, 0.35], ""月老""電影原聲帶, 電影原聲帶, OST, 2021, 2020年代, 2020s, 台灣, Taiwan, 月老, Till We Meet Again, 清亮人聲, Clear Vocals, 鋼琴, Piano, 弦樂, Strings, 壯闊深情, Grand Affection, 極致執著, Extreme Devotion, 下雨天, Rainy Day, 華語流行, Mandopop, 電影原聲帶, Soundtrack, 妳的聲音解開了故事的謎語, 如果可以 我想和妳回到那天相遇",
アイドル,YOASOBI,PkNMFiHQKpM,"[0.30, 0.80, 0.55, 0.35], THE BOOK 3, 2023, 2020年代, 2020s, 日本, Japan, 我推的孩子, Oshi no Ko, 清亮人聲, Clear Vocals, 合成器, Synthesizer, 電子鼓, Electronic Drums, 自信張揚, Confident and Assertive, 懸疑博弈, Suspenseful Game, 諷刺批判, Satirical Criticism, 派對狂歡, Party Carnival, 電子流行, Electronic Pop, 無敵的笑容荒廢了媒體, 誰もが目を奪われてく, 無敵の笑顔で荒らすメディア",
夜に駆ける,YOASOBI,Y3zoY3k_rQY,"[0.82, 0.35, 0.55, 0.35], THE BOOK, 2019, 2010年代, 2010s, 日本, Japan, 清亮人聲, Clear Vocals, 合成器, Synthesizer, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 獨處時光, Solitude, 電子流行, Electronic Pop, 沈むように溶けてゆくように, 騒がしい日々に笑えない君に",
楓,周杰倫,pGd4Apf1iGA,"[0.82, 0.35, 0.78, 0.35], 11月的蕭邦, 2005, 2000年代, 2000s, 台灣, Taiwan, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 弦樂, Strings, 傷感釋懷, Melancholic Relief, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 華語流行, Mandopop, R&B情歌, R&B Ballad, 周氏情歌, Jay Chou Style, 烏雲在我們心裡擱下一塊陰影, 緩緩飄落的楓葉像思念我點燃燭火溫暖歲末的秋天",
兜圈,林宥嘉,p4vyl2atYaU,"[0.82, 0.35, 0.78, 0.35], 必娶女人電視原聲帶, 電影原聲帶, OST, 2015, 2010年代, 2010s, 台灣, Taiwan, 必娶女人, Marry Me or Not, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 甜蜜愉悅, Sweet Joy, 約會, Dating, 華語流行, Mandopop, 玩玩積木 換換座位, 有一種浪漫的愛 是浪費時間",
天后,陳勢安,LESEy2jH_vM,"[0.82, 0.35, 0.78, 0.65], 2010, 2010年代, 2010s, 台灣, Taiwan, 高音唱腔, High-pitched Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 極致執著, Extreme Obsession, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 華語流行, Mandopop, 終於找到藉口趁著醉意上心頭, 我嫉妒你的愛氣勢如虹像個人氣高居不下的天后",
芒種,"音闕詩聽, 趙方婧",MvLPIOeLDdI,"[0.45, 0.45, 0.55, 0.35], 2019, 2010年代, 2010s, 中國, China, 清亮人聲, Clear Vocals, 古箏, Guzheng, 小提琴, Violin, 情感糾葛, Emotional Entanglement, 獨處時光, Solitude, 古風國風, Traditional Chinese Style, 網紅歌曲, Viral Song, 一想到你我就, 母帶處理：殤小謹",
就讓這大雨全都落下,容祖兒,YPRMEUhf6GY,"[0.82, 0.35, 0.78, 0.35], 2022, 2020年代, 2020s, 中國, China, 華語流行, Mandopop, 氣聲人聲, Breathy Vocals, 弦樂, Strings, 鋼琴, Piano, 鼓, Drums, 情感糾葛, Emotional Entanglement, 孤獨寂寞, Loneliness, 失戀療傷, Heartbreak Healing, 下雨天, Rainy Day, 獨處時光, Solitude, 最複雜的自己",
仗著,陳壹千,6Qciev5oOwY,"[0.82, 0.35, 0.78, 0.35], 2021, 2020年代, 2020s, 中國, China, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 孤獨寂寞, Loneliness, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 華語流行, Mandopop, 網紅歌曲, Viral Pop, 我早知道你假裝聽不到, 你就仗著我對你那麼愛",
晴天,周杰倫,GDmClsB99_s,"[0.82, 0.35, 0.78, 0.35], 葉惠美, 2003, 2000年代, 2000s, 台灣, Taiwan, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 吉他, Guitar, 傷感釋懷, Melancholic Relief, 情感糾葛, Emotional Entanglement, 孤獨寂寞, Loneliness, 下雨天, Rainy Day, 失戀療傷, Heartbreak Healing, 畢業季, Graduation Season, 華語流行, Mandopop, R&B情歌, R&B Love Song, 故事的小黃花, 沒想到失去的勇氣我還留著",
聽說你,于冬然,Z6JVkrHXGnc,"[0.82, 0.35, 0.78, 0.35], 2021, 2020年代, 2020s, 中國, China, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 極致執著, Extreme Obsession, 孤獨寂寞, Loneliness, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 華語流行, Mandopop, 網紅歌曲, Viral Song, 像泡沫 懸浮著, 聽說你為她做的",
我們的愛,F.I.R.飛兒樂團,CS1JzRDqj1c,"[0.30, 0.80, 0.78, 0.65], 我要飛-尋夢之途全紀錄, 2004, 2000年代, 2000s, 台灣, Taiwan, 鬥魚, The Outsiders, 高音唱腔, High-pitched Vocals, 電吉他, Electric Guitar, 鋼琴, Piano, 壯闊深情, Grand Passionate, 情感糾葛, Emotional Entanglement, 極致執著, Extreme Persistence, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 流行搖滾, Pop Rock, 回憶裡想起模糊的小時候, 我們的愛過了就不再回來",
說好的幸福呢,周杰倫,W3T3dJC1zK0,"[0.82, 0.35, 0.78, 0.35], 魔傑座, 2008, 2000年代, 2000s, 台灣, Taiwan, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 弦樂, Strings, 情感糾葛, Emotional Entanglement, 孤獨寂寞, Loneliness, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 華語流行, Mandopop, R&B情歌, R&B Love Song, 周氏情歌, Jay Chou Style, 妳的回話凌亂著在這個時刻, 怎麼了妳累了說好的幸福呢",
Why you gonna lie,高爾宣,rSqKxeG-W-M,"[0.45, 0.45, 0.78, 0.65], #osnrap, 2023, 2020年代, 2020s, 台灣, Taiwan, 氣聲人聲, Breathy Vocals, 合成器, Synthesizer, 情感糾葛, Emotional Entanglement, 獨處時光, Solitude, 當代節奏藍調, Contemporary R&B, 愛情是那種很經典的故事, you",
過客,阿涵,UbLwOE5FltU,"[0.82, 0.35, 0.78, 0.35], 2017, 2010年代, 2010s, 中國, China, 甜美嗓音, Sweet Vocals, 鋼琴, Piano, 孤獨寂寞, Loneliness, 情感糾葛, Emotional Entanglement, 獨處時光, Solitude, 失戀療傷, Heartbreak Healing, 網紅歌曲, Internet Hit, 華語流行, Mandopop, 沒有誰能夠想到你會出現我身旁, 你只是一個過客從我的世界路過",
演員,薛之謙,gREBcS09DFQ,"[0.82, 0.35, 0.78, 0.35], 初學者, 2015, 2010年代, 2010s, 中國, China, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 弦樂, Strings, 情感糾葛, Emotional Entanglement, 孤獨寂寞, Loneliness, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 華語流行, Mandopop, 簡單點, 該配合你演出的我演視而不見, 合聲：趙英俊",
我很好騙,動力火車,ZFWPpXe1cKk,"[0.82, 0.35, 0.78, 0.65], 都是因為愛, 2021, 2020年代, 2020s, 台灣, 華燈初上, Light the Night, 高音唱腔, High-pitched Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 孤獨寂寞, Loneliness, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 華語流行, Mandopop, Taiwan, 難以置信 我沒被放棄",
First Love,宇多田ヒカル,grenOsU3SWs,"[0.82, 0.35, 0.78, 0.35], 1999, 1990年代, 1990s, 日本, Japan, 魔女的條件, Kajo no Joken, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 弦樂, Strings, 傷感釋懷, Sadness and Relief, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 日語流行, J-Pop, 當代節奏藍調, Contemporary R&B, 最後のキスはタバコの flavor がした, You",
很久以後,鄧紫棋,hZ36AJHyP5A,"[0.82, 0.35, 0.78, 0.65], 摩天動物園, 2019, 2010年代, 2010s, 華語地區, Chinese Speaking Region, 高音唱腔, High-pitched Vocals, 鋼琴, Piano, 傷感釋懷, Sadness and Relief, 失戀療傷, Heartbreak Healing, 華語流行, Mandopop, 也許是不甘心 也許是可惜, 很久很久很久以後",
達拉崩吧,周深,GzCYE1ECw7M,"[0.30, 0.80, 0.55, 0.65], 歌手·當打之年 (第八期), 2020, 2020年代, 2020s, 中國, China, 高音唱腔, High-pitched Vocals, 鋼琴, Piano, 電吉他, Electric Guitar, 鼓, Drums, 趣味敘事, Humorous Narrative, 派對狂歡, Party, 電子流行, Electronic Pop, 很久很久以前巨龍突然出現, 達拉崩巴斑得貝迪卜多比魯翁",
幾分之幾,盧廣仲,CTQW_IQqnk8,"[0.82, 0.35, 0.78, 0.35], 2017, 2010年代, 2010s, 台灣, Taiwan, 花甲男孩轉大人, A Boy Named Flora A-Live, 清亮人聲, Clear Vocals, 鋼琴, Piano, 木吉他, Acoustic Guitar, 傷感釋懷, Sadness and Relief, 獨處時光, Solitude, 華語流行, Mandopop, 記得那天 太陽壓著平原, 那一天你走進了我的生命",
